user_id,is_paid,registration_days,source_channel_encoded,has_invitor,is_mobile_user,has_phone,has_email,contact_methods_count,learning_sessions,learning_days,avg_sessions_per_day,total_duration,avg_session_duration,avg_score,max_score,score_std,word_accuracy,sentence_accuracy,total_practices,course_completion_rate,immersive_ratio,total_visits,active_days,visit_frequency,unique_pages,unique_events,is_multi_device,primary_device_encoded,payment_page_visits
3047425,0,4,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,13,1,13.0,6,3,0,1,0
2752515,0,-26,0,0,0,0,0,0,1,1,1.0,60,60.0,78.0,78,0.0,0.0,0.0,2,0.78,0.4,121,2,60.5,11,2,0,2,0
3047432,1,-172,0,0,0,0,0,0,4,2,2.0,10851,2712.75,100.0,100,0.0,0.0,0.0,8,1.0,0.8,0,0,0.0,0,0,0,0,0
2719754,0,-30,0,0,0,0,0,0,2,1,2.0,124,62.0,30.5,57,37.476659402887016,0.0,0.0,4,0.305,0.4,158,1,158.0,17,2,0,2,0
2293770,0,-54,0,0,0,0,0,0,10,3,3.3333333333333335,196,39.2,66.4,100,40.06619522739837,0.0,0.0,20,0.664,0.4,152,3,50.666666666666664,59,2,0,2,0
2523152,0,6,0,1,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,8,1,8.0,5,2,0,1,0
2916370,0,-81,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,9,1,9.0,4,2,0,2,0
2457630,0,-33,0,0,0,0,1,1,3,3,1.0,544,181.33333333333334,3.3333333333333335,10,5.773502691896257,0.0,0.0,6,0.03333333333333333,0.8,189,5,37.8,12,2,0,2,0
2031657,0,-134,0,0,1,0,0,0,1,1,1.0,305,305.0,0.0,0,0.0,0.0,0.0,2,0.0,0.8,19,1,19.0,7,2,0,1,1
2981930,0,-78,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,4,2,0,2,0
3080237,0,5,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,7,1,7.0,5,2,0,2,0
3080244,0,-188,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2654263,0,-1,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,21,1,21.0,7,2,0,2,0
2228279,1,2,0,0,0,1,0,1,30,21,1.4285714285714286,7772,259.06666666666666,89.5,104,20.565706305937294,0.0,0.0,60,0.895,0.8,778,22,35.36363636363637,63,4,1,1,0
2392129,0,-91,0,0,0,0,0,0,1,1,1.0,6,6.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,20,2,10.0,8,2,0,2,0
3080259,0,-156,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2916420,0,-27,0,0,0,0,0,0,1,1,1.0,103,103.0,4.0,4,0.0,0.0,0.0,2,0.04,0.4,71,3,23.666666666666668,23,2,0,2,0
3145800,0,-176,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2195533,0,-141,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,38,1,38.0,14,3,0,2,0
2785364,0,-99,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,4,2,0,2,0
2457684,0,-104,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,186,1,186.0,24,2,0,2,0
2031703,0,-3,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2949211,0,-74,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,38,1,38.0,16,2,1,1,0
2588764,0,-77,0,0,0,0,0,0,1,1,1.0,60,60.0,98.0,98,0.0,0.0,0.0,2,0.98,0.4,25,1,25.0,13,2,0,2,0
3047518,0,-28,0,0,0,0,0,0,2,1,2.0,515,257.5,84.5,85,0.7071067811865476,0.0,0.0,4,0.845,0.8,25,1,25.0,7,2,0,2,0
2785376,0,-111,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,19,1,19.0,10,2,0,2,0
2850916,0,11,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,15,1,15.0,9,1,0,2,0
2326628,0,-126,0,0,0,0,0,0,2,2,1.0,763,381.5,97.5,100,3.5355339059327378,0.0,0.0,4,0.975,0.8,54,2,27.0,13,2,0,2,0
2031717,0,-182,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3080295,0,-53,0,0,0,1,0,1,1,1,1.0,558,558.0,100.0,100,0.0,0.0,0.0,2,1.0,0.8,48,2,24.0,9,2,0,2,0
2883688,0,-128,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,14,1,14.0,8,2,0,2,0
2261100,0,-158,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2195566,0,-19,0,0,0,1,0,1,1,1,1.0,120,120.0,1.0,1,0.0,0.0,0.0,2,0.01,0.4,23,1,23.0,6,2,0,1,0
2588785,0,-76,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,4,2,0,1,0
2490481,0,-89,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,18,1,18.0,6,2,0,1,0
2130037,0,-19,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,8,1,8.0,5,2,0,1,0
2457718,0,-188,0,0,0,0,1,1,1,1,1.0,1,1.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
2031739,0,-39,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2064516,0,-6,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,21,10,2.1,7,2,0,2,0
2850948,0,-182,0,1,1,0,0,0,1,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
2785419,0,-44,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,53,1,53.0,29,2,0,2,0
2261135,0,17,0,0,0,0,0,0,2,1,2.0,1981,990.5,43.0,86,60.81118318204309,0.0,0.0,4,0.43,0.8,102,2,51.0,20,2,0,2,0
3014799,0,-112,0,0,0,0,0,0,1,1,1.0,60,60.0,98.0,98,0.0,0.0,0.0,2,0.98,0.4,72,1,72.0,29,2,0,2,0
2719891,0,-45,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,40,2,20.0,11,2,0,2,0
2097299,0,-152,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2261141,0,-148,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,32,2,16.0,10,2,0,2,0
2818197,0,-169,0,0,0,1,0,1,1,1,1.0,108,108.0,6.0,6,0.0,0.0,0.0,2,0.06,0.4,0,0,0.0,0,0,0,0,0
2261146,0,-186,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2261147,0,-162,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2719900,0,-145,0,0,1,1,0,1,2,1,2.0,185,92.5,0.0,0,0.0,0.0,0.0,4,0.0,0.4,0,0,0.0,0,0,0,0,0
2130080,0,-148,0,0,1,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,9,1,9.0,6,2,0,1,0
2490531,0,-85,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,21,1,21.0,7,3,0,2,0
3080357,0,-196,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2359466,0,24,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,5,1,5.0,2,1,0,2,0
2556076,0,-68,0,0,0,0,0,0,1,1,1.0,6,6.0,100.0,100,0.0,0.0,0.0,2,1.0,0.4,79,2,39.5,23,2,0,2,0
2982060,0,-147,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2850995,0,-11,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,9,1,9.0,6,2,0,2,0
2392254,0,-38,0,1,0,0,0,0,1,1,1.0,18,18.0,2.0,2,0.0,0.0,0.0,2,0.02,0.4,12,1,12.0,4,2,0,2,0
2785472,0,0,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,10,1,10.0,5,2,0,2,0
2293955,0,-131,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,4,2,0,2,0
2457797,0,-142,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,4,1,4.0,4,1,0,1,1
2654409,0,21,0,0,0,0,1,1,1,1,1.0,13,13.0,2.0,2,0.0,0.0,0.0,2,0.02,0.4,18,1,18.0,9,2,0,2,0
2949321,0,-39,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,7,2,3.5,5,1,0,2,0
2719946,0,-63,0,0,0,0,0,0,1,1,1.0,3,3.0,14.0,14,0.0,0.0,0.0,2,0.14,0.4,201,5,40.2,16,2,0,2,0
2392265,0,20,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,22,1,22.0,18,1,0,2,0
2228429,0,-92,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,13,1,13.0,8,2,0,1,0
2457804,0,-38,0,0,0,0,0,0,1,1,1.0,165,165.0,4.0,4,0.0,0.0,0.0,2,0.04,0.4,278,2,139.0,17,2,0,2,0
2162897,0,-130,0,0,0,1,0,1,1,1,1.0,468,468.0,92.0,92,0.0,0.0,0.0,2,0.92,0.8,78,2,39.0,11,2,0,2,0
2031827,0,12,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,16,1,16.0,7,2,0,2,0
2687190,0,-189,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2654450,0,-145,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3145972,0,10,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,28,1,28.0,10,2,0,1,0
3047668,0,-145,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3047677,0,-41,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,12,1,12.0,5,2,1,1,0
2457859,0,-59,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,60,3,20.0,12,2,0,2,0
2851079,0,-142,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,17,1,17.0,12,2,0,1,0
2490635,0,-87,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,15,1,15.0,6,3,0,2,0
2752779,0,-101,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,7,1,7.0,6,2,0,2,0
3145998,0,-170,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2457871,0,26,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,3,1,3.0,3,1,0,1,0
2064654,0,10,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,5,1,0,1,0
2195727,0,-5,0,1,0,0,0,0,1,1,1.0,312,312.0,25.0,25,0.0,0.0,0.0,2,0.25,0.8,109,2,54.5,9,2,0,2,0
2097426,0,-69,0,0,0,0,0,0,1,1,1.0,712,712.0,100.0,100,0.0,0.0,0.0,2,1.0,0.8,4235,1,4235.0,19,2,0,2,0
2523408,0,-48,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,4,1,4.0,2,1,0,1,0
2588948,0,15,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,22,1,22.0,12,2,0,3,0
2228496,0,-81,0,0,0,0,0,0,9,7,1.2857142857142858,3018,335.3333333333333,72.55555555555556,100,38.71082248903758,0.0,0.0,18,0.7255555555555556,0.8,826,16,51.625,41,2,0,2,0
2359574,0,-84,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,146,1,146.0,32,2,0,1,0
2294044,0,-154,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2621727,0,-109,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,12,1,12.0,8,1,0,1,0
2425120,0,-56,0,0,0,0,0,0,2,1,2.0,335,167.5,6.0,12,8.48528137423857,0.0,0.0,4,0.06,0.4,42,1,42.0,12,2,0,2,0
2326816,0,-150,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,4,1,4.0,4,1,0,1,1
2883875,0,-42,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,23,1,23.0,13,2,0,2,0
3014950,0,-128,0,0,0,0,0,0,1,1,1.0,64,64.0,2.0,2,0.0,0.0,0.0,2,0.02,0.4,14,1,14.0,5,2,0,2,0
2162984,0,-40,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2851113,0,-122,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,6,1,6.0,4,2,0,2,0
2097450,0,-6,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,35,1,35.0,9,2,0,2,0
2588977,0,-173,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3047732,0,-35,0,0,0,0,0,0,3,1,3.0,355,118.33333333333333,96.66666666666667,100,4.163331998932267,0.0,0.0,6,0.9666666666666667,0.4,22,1,22.0,9,2,0,2,0
2162999,0,-65,0,0,0,1,0,1,1,1,1.0,49,49.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,45,1,45.0,20,2,0,2,0
2228537,0,-166,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2392379,0,-47,0,0,0,0,0,0,1,1,1.0,1322,1322.0,102.0,102,0.0,0.0,0.0,2,1.0,0.8,53,1,53.0,11,2,0,2,0
2883903,0,-108,0,0,0,0,0,0,3,3,1.0,1333,444.3333333333333,81.33333333333333,88,6.506407098647712,0.0,0.0,6,0.8133333333333332,0.8,247,6,41.166666666666664,20,2,0,2,0
2457920,1,-52,0,0,0,1,0,1,2,2,1.0,293,146.5,99.0,100,1.4142135623730951,0.0,0.0,4,0.99,0.4,100,4,25.0,18,2,1,2,0
2818369,0,-141,0,0,1,0,0,0,1,1,1.0,123,123.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,22,1,22.0,5,2,0,1,0
2851136,0,-93,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,128,1,128.0,29,3,0,2,0
2883904,0,-188,0,1,0,1,0,1,1,1,1.0,60,60.0,9.0,9,0.0,0.0,0.0,2,0.09,0.4,0,0,0.0,0,0,0,0,0
2064718,0,-94,0,0,0,1,0,1,1,1,1.0,2447,2447.0,82.0,82,0.0,0.0,0.0,2,0.82,0.8,96,1,96.0,16,2,0,2,0
2228566,0,-4,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,19,1,19.0,10,2,0,1,0
2097495,0,-182,0,0,0,0,1,1,1,1,1.0,32,32.0,1.0,1,0.0,0.0,0.0,2,0.01,0.4,0,0,0.0,0,0,0,0,0
2490713,0,-108,0,1,0,0,0,0,2,2,1.0,3628,1814.0,82.0,87,7.0710678118654755,0.0,0.0,4,0.82,0.8,371,4,92.75,20,2,0,2,0
2523482,0,-148,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2720094,0,-7,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,59,1,59.0,11,2,0,2,0
2163042,0,-82,0,0,0,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,499,1,499.0,19,2,0,2,0
2785638,0,-190,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2818407,0,-2,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,31,1,31.0,14,3,0,2,0
2195819,0,-133,0,0,1,0,1,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2064750,0,-112,0,0,0,1,0,1,2,1,2.0,303,151.5,80.0,100,28.284271247461902,0.0,0.0,4,0.8,0.4,120,1,120.0,32,3,0,2,0
2785652,0,-2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,12,2,6.0,8,2,0,2,0
2261366,0,-112,0,0,0,0,0,0,2,1,2.0,432,216.0,80.0,83,4.242640687119285,0.0,0.0,4,0.8,0.8,62,1,62.0,11,2,0,2,0
2195832,0,-154,0,0,1,0,0,0,1,1,1.0,71,71.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
2949508,0,21,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,28,1,28.0,15,2,0,2,0
3080581,0,-140,0,0,1,0,0,0,2,2,1.0,399,199.5,0.0,0,0.0,0.0,0.0,4,0.0,0.8,55,3,18.333333333333332,9,2,0,1,2
2949511,0,8,0,0,0,0,1,1,8,8,1.0,19956,2494.5,61.75,96,32.66168572327084,0.0,0.0,16,0.6175,0.8,542,9,60.22222222222222,46,3,1,0,0
2064787,0,-31,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,8,2,4.0,7,2,0,2,0
2195863,0,-132,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,61,1,61.0,16,2,0,1,0
2785691,0,-154,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2195868,0,-81,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,18,1,18.0,6,2,0,1,0
2916765,0,-125,0,0,0,0,0,0,1,1,1.0,233,233.0,7.0,7,0.0,0.0,0.0,2,0.07,0.8,609,1,609.0,24,2,0,2,0
2458014,0,-158,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2818469,0,-135,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,25,1,25.0,14,2,0,2,0
2228646,0,-27,0,0,0,1,0,1,7,2,3.5,208,34.666666666666664,17.833333333333332,100,40.27613023450325,0.0,0.0,14,0.17833333333333332,0.4,110,3,36.666666666666664,11,2,0,2,0
2064807,0,10,0,0,0,1,0,1,1,1,1.0,45,45.0,35.0,35,0.0,0.0,0.0,2,0.35,0.4,45,1,45.0,17,2,0,2,0
2425257,0,-160,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2458028,0,-35,0,0,0,0,0,0,2,1,2.0,106,53.0,21.5,40,26.16295090390226,0.0,0.0,4,0.215,0.4,202,1,202.0,19,2,0,2,0
2163118,0,-13,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,25,2,12.5,10,2,0,2,0
2458030,0,-166,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2425263,0,-48,0,0,0,1,0,1,1,1,1.0,46,46.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,153,1,153.0,17,2,0,2,0
2458034,1,-118,0,0,0,0,0,0,2,2,1.0,6,6.0,0.0,0,0.0,0.0,0.0,4,0.0,0.4,181,4,45.25,30,2,0,2,0
2228666,0,-97,0,1,0,0,0,0,2,1,2.0,173,86.5,0.0,0,0.0,0.0,0.0,4,0.0,0.4,59,2,29.5,12,2,0,2,0
2949565,0,-180,0,0,1,1,0,1,1,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
2064838,0,-170,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2982343,0,-165,0,0,1,0,0,0,1,1,1.0,8,8.0,0.0,0,0.0,0.0,0.0,2,0.0,0.4,0,0,0.0,0,0,0,0,0
3015113,1,17,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,67,2,33.5,11,2,0,2,0
2916809,0,9,0,0,0,0,1,1,2,1,2.0,73,36.5,0.0,0,0.0,0.0,0.0,4,0.0,0.4,124,2,62.0,29,2,0,1,0
2261450,0,6,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,13,1,13.0,10,2,0,2,0
2294220,0,-77,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,18,2,9.0,11,2,0,2,0
2294221,0,-105,0,0,0,1,0,1,1,1,1.0,124,124.0,19.0,19,0.0,0.0,0.0,2,0.19,0.4,1306,1,1306.0,21,2,0,2,0
2916812,0,-26,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,242,1,242.0,13,2,0,2,0
2490831,0,-152,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2949580,0,-107,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,11,1,11.0,8,2,0,2,0
2359763,0,-61,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,16,1,16.0,11,2,0,2,0
2458079,0,-182,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2130403,0,-164,0,0,0,0,0,0,1,1,1.0,461,461.0,98.0,98,0.0,0.0,0.0,2,0.98,0.8,0,0,0.0,0,0,0,0,0
2097636,0,8,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,36,1,36.0,20,2,0,2,0
2097639,1,-20,0,0,0,1,1,2,5,3,1.6666666666666667,761,152.2,5.4,9,3.5777087639996634,0.0,0.0,10,0.054000000000000006,0.4,2115,17,124.41176470588235,135,2,0,2,0
2032105,0,-180,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
3113454,0,-162,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2163184,0,-61,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,25,1,25.0,14,2,0,2,0
2949617,0,-21,0,0,0,0,0,0,1,1,1.0,176,176.0,8.0,8,0.0,0.0,0.0,2,0.08,0.4,122,2,61.0,9,2,0,2,0
2425334,0,-186,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2032120,0,-12,0,0,0,1,0,1,1,1,1.0,799,799.0,15.0,15,0.0,0.0,0.0,2,0.15,0.8,34,1,34.0,8,2,0,2,0
3113465,0,-81,0,0,0,1,0,1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,63,3,21.0,21,2,0,2,0
2425339,0,-128,0,0,1,1,0,1,3,2,1.5,0,0.0,0.0,0,0.0,0.0,0.0,6,0.0,0.4,43,4,10.75,4,2,0,1,0
2261511,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,29,1,29.0,4,2,0,2,0
2163208,0,-138,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,20,1,20.0,8,2,0,1,0
2261513,0,-152,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,0,0,0.0,0,0,0,0,0
2654732,0,23,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.4,4,1,4.0,3,3,0,2,0
